Postcode,DZ,SIMD16_Rank,SIMD16_Vigintile,SIMD16_Decile,SIMD16_Quintile
EH11 3ES,S01008475,1424,5,3,2
EH11 3ET,S01008475,1424,5,3,2
EH11 3EU,S01008476,1481,5,3,2
EH11 3EW,S01008475,1424,5,3,2
EH11 3EX,S01008476,1481,5,3,2
EH11 3EY,S01008476,1481,5,3,2
EH11 3EZ,S01008476,1481,5,3,2
EH11 3GU,S01008473,1045,3,2,1
EH11 3GW,S01008473,1045,3,2,1
EH11 3GX,S01008473,1045,3,2,1
EH11 3GY,S01008472,1601,5,3,2
EH11 3GZ,S01008472,1601,5,3,2
EH11 3HA,S01008475,1424,5,3,2
EH11 3HB,S01008474,728,3,2,1
EH11 3HD,S01008475,1424,5,3,2
EH11 3HE,S01008474,728,3,2,1
EH11 3HF,S01008474,728,3,2,1
EH11 3HG,S01008480,2155,7,4,2
EH11 3HH,S01008480,2155,7,4,2
EH11 3HJ,S01008481,2621,8,4,2
EH11 3HL,S01008475,1424,5,3,2
EH11 3HN,S01008475,1424,5,3,2
EH11 3HP,S01008478,1368,4,2,1
EH11 3HQ,S01008480,2155,7,4,2
EH11 3HR,S01008478,1368,4,2,1
EH11 3HS,S01008479,2034,6,3,2
EH11 3HT,S01008478,1368,4,2,1
EH11 3HU,S01008479,2034,6,3,2
EH11 3HW,S01008474,728,3,2,1
EH11 3HX,S01008479,2034,6,3,2
EH11 3HY,S01008479,2034,6,3,2
EH11 3HZ,S01008479,2034,6,3,2
EH11 3JA,S01008479,2034,6,3,2
EH11 3JB,S01008479,2034,6,3,2
EH11 3JD,S01008479,2034,6,3,2
EH11 3JE,S01008479,2034,6,3,2
EH11 3JF,S01008479,2034,6,3,2
EH11 3JG,S01008479,2034,6,3,2
EH11 3JH,S01008475,1424,5,3,2
EH11 3JJ,S01008475,1424,5,3,2
EH11 3JL,S01008475,1424,5,3,2
EH11 3JN,S01008475,1424,5,3,2
EH11 3JP,S01008479,2034,6,3,2
EH11 3JQ,S01008486,2594,8,4,2
EH11 3JR,S01008479,2034,6,3,2
EH11 3JS,S01008479,2034,6,3,2
EH11 3JT,S01008479,2034,6,3,2
EH11 3JU,S01008479,2034,6,3,2
EH11 3JW,S01008479,2034,6,3,2
EH11 3JX,S01008475,1424,5,3,2
EH11 3JY,S01008479,2034,6,3,2
EH11 3JZ,S01008475,1424,5,3,2
EH11 3LA,S01008475,1424,5,3,2
EH11 3LB,S01008479,2034,6,3,2
EH11 3LD,S01008469,3379,10,5,3
EH11 3LE,S01008486,2594,8,4,2
EH11 3LF,S01008480,2155,7,4,2
EH11 3LG,S01008486,2594,8,4,2
EH11 3LH,S01008481,2621,8,4,2
EH11 3LJ,S01008481,2621,8,4,2
EH11 3LL,S01008481,2621,8,4,2
EH11 3LN,S01008481,2621,8,4,2
EH11 3LP,S01008486,2594,8,4,2
EH11 3LQ,S01008486,2594,8,4,2
EH11 3LR,S01008486,2594,8,4,2
EH11 3LS,S01008480,2155,7,4,2
EH11 3LT,S01008472,1601,5,3,2
EH11 3LU,S01008472,1601,5,3,2
EH11 3LW,S01008486,2594,8,4,2
EH11 3LX,S01008473,1045,3,2,1
EH11 3LY,S01008473,1045,3,2,1
EH11 3LZ,S01008473,1045,3,2,1
EH11 3NA,S01008473,1045,3,2,1
EH11 3NB,S01008473,1045,3,2,1
EH11 3ND,S01008473,1045,3,2,1
EH11 3NE,S01008474,728,3,2,1
EH11 3NF,S01008474,728,3,2,1
EH11 3NG,S01008474,728,3,2,1
EH11 3NH,S01008473,1045,3,2,1
EH11 3NJ,S01008473,1045,3,2,1
EH11 3NL,S01008474,728,3,2,1
EH11 3NN,S01008474,728,3,2,1
EH11 3NP,S01008474,728,3,2,1
EH11 3NQ,S01008474,728,3,2,1
EH11 3NR,S01008474,728,3,2,1
EH11 3NS,S01008474,728,3,2,1
EH11 3NT,S01008474,728,3,2,1
EH11 3NU,S01008474,728,3,2,1
EH11 3NW,S01008474,728,3,2,1
EH11 3NX,S01008474,728,3,2,1
EH11 3NY,S01008474,728,3,2,1
EH11 3PA,S01008481,2621,8,4,2
EH11 3PB,S01008481,2621,8,4,2
EH11 3PD,S01008481,2621,8,4,2
EH11 3PE,S01008480,2155,7,4,2
EH11 3PF,S01008481,2621,8,4,2
EH11 3PG,S01008481,2621,8,4,2
EH11 3PH,S01008480,2155,7,4,2
EH11 3PJ,S01008481,2621,8,4,2
EH11 3PL,S01008481,2621,8,4,2
EH11 3PN,S01008481,2621,8,4,2
EH11 3PP,S01008481,2621,8,4,2
EH11 3PQ,S01008480,2155,7,4,2
EH11 3PR,S01008481,2621,8,4,2
EH11 3PS,S01008481,2621,8,4,2
EH11 3PT,S01008473,1045,3,2,1
EH11 3PU,S01008473,1045,3,2,1
EH11 3PW,S01008481,2621,8,4,2
EH11 3PX,S01008473,1045,3,2,1
EH11 3PY,S01008473,1045,3,2,1
EH11 3PZ,S01008473,1045,3,2,1
EH11 3QA,S01008473,1045,3,2,1
EH11 3QB,S01008480,2155,7,4,2
EH11 3QD,S01008480,2155,7,4,2
EH11 3QE,S01008473,1045,3,2,1
EH11 3QF,S01008473,1045,3,2,1
EH11 3QG,S01008473,1045,3,2,1
EH11 3QH,S01008473,1045,3,2,1
EH11 3QJ,S01008472,1601,5,3,2
EH11 3QL,S01008473,1045,3,2,1
EH11 3QN,S01008472,1601,5,3,2
EH11 3QP,S01008473,1045,3,2,1
EH11 3QQ,S01008473,1045,3,2,1
EH11 3QR,S01008473,1045,3,2,1
EH11 3QS,S01008474,728,3,2,1
EH11 3QT,S01008473,1045,3,2,1
EH11 3QU,S01008480,2155,7,4,2
EH11 3QW,S01008472,1601,5,3,2
EH11 3QX,S01008480,2155,7,4,2
EH11 3QY,S01008480,2155,7,4,2
EH11 3QZ,S01008874,5797,17,9,5
EH11 3RA,S01008481,2621,8,4,2
EH11 3RD,S01008472,1601,5,3,2
EH11 3RE,S01008472,1601,5,3,2
EH11 3RF,S01008472,1601,5,3,2
EH11 3RG,S01008472,1601,5,3,2
EH11 3RH,S01008471,594,2,1,1
EH11 3RJ,S01008471,594,2,1,1
EH11 3RL,S01008472,1601,5,3,2
EH11 3RN,S01008472,1601,5,3,2
EH11 3RP,S01008471,594,2,1,1
EH11 3RQ,S01008472,1601,5,3,2
EH11 3RR,S01008471,594,2,1,1
EH11 3RS,S01008471,594,2,1,1
EH11 3RT,S01008471,594,2,1,1
EH11 3RU,S01008471,594,2,1,1
EH11 3RW,S01008471,594,2,1,1
EH11 3RX,S01008471,594,2,1,1
EH11 3RY,S01008471,594,2,1,1
EH11 3RZ,S01008471,594,2,1,1
EH11 3SA,S01008470,973,3,2,1
EH11 3SB,S01008470,973,3,2,1
EH11 3SD,S01008468,2183,7,4,2
EH11 3SE,S01008471,594,2,1,1
EH11 3SF,S01008468,2183,7,4,2
EH11 3SG,S01008468,2183,7,4,2
EH11 3SH,S01008471,594,2,1,1
EH11 3SJ,S01008471,594,2,1,1
EH11 3SL,S01008471,594,2,1,1
EH11 3SN,S01008471,594,2,1,1
EH11 3SP,S01008471,594,2,1,1
EH11 3SQ,S01008471,594,2,1,1
EH11 3SR,S01008471,594,2,1,1
EH11 3SS,S01008471,594,2,1,1
EH11 3ST,S01008472,1601,5,3,2
EH11 3SU,S01008472,1601,5,3,2
EH11 3SW,S01008471,594,2,1,1
EH11 3SX,S01008469,3379,10,5,3
EH11 3SY,S01008469,3379,10,5,3
EH11 3SZ,S01008469,3379,10,5,3
EH11 3TA,S01008469,3379,10,5,3
EH11 3TB,S01008469,3379,10,5,3
EH11 3TD,S01008469,3379,10,5,3
EH11 3TE,S01008470,973,3,2,1
EH11 3TF,S01008470,973,3,2,1
EH11 3TG,S01008470,973,3,2,1
EH11 3TH,S01008469,3379,10,5,3
EH11 3TJ,S01008469,3379,10,5,3
EH11 3TL,S01008469,3379,10,5,3
EH11 3TN,S01008469,3379,10,5,3
EH11 3TP,S01008468,2183,7,4,2
EH11 3TQ,S01008469,3379,10,5,3
EH11 3TR,S01008470,973,3,2,1
EH11 3TS,S01008468,2183,7,4,2
EH11 3TT,S01008470,973,3,2,1
EH11 3TU,S01008470,973,3,2,1
EH11 3TW,S01008469,3379,10,5,3
EH11 3TX,S01008470,973,3,2,1
EH11 3TY,S01008470,973,3,2,1
EH11 3TZ,S01008470,973,3,2,1
EH11 3UA,S01008470,973,3,2,1
EH11 3UB,S01008470,973,3,2,1
